"","id","neighbourhood_cleansed","latitude","longitude","room_type","accommodates","price","has_availability","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable"
"31673",564462168169565440,"Huntington Beach",33.7221089089202,-118.046971606516,"Entire home/apt",6,"$299.00",TRUE,2,4,4,4.5,5,4.5,5,5,FALSE
"31674",564472071249122368,"Newport Beach",33.61824,-117.93573,"Entire home/apt",12,"$1,209.00",TRUE,1,4,5,4,5,4,5,4,TRUE
"31675",573768136733711680,"Santa Ana",33.75531,-117.869,"Entire home/apt",6,"$161.00",TRUE,13,4.69,4.77,4.69,4.85,5,4.69,4.69,TRUE
"31676",573928756197477504,"Huntington Beach",33.72069,-118.02796,"Private room",2,"$104.00",TRUE,14,4.93,4.93,5,4.93,5,5,4.93,TRUE
"31677",573979605232441792,"Laguna Niguel",33.54172,-117.68354,"Entire home/apt",6,"$365.00",TRUE,6,4.83,5,5,5,4.83,4.83,4.83,FALSE
"31678",577793894189964416,"Santa Ana",33.70066,-117.86745,"Entire home/apt",4,"$219.00",TRUE,9,4.56,4.78,4.56,4.89,4.78,4.56,4.56,TRUE
"31679",577800679239538560,"Claremont",34.14211,-117.67894,"Entire home/apt",11,"$463.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31680",578165620712354304,"Lake Forest",33.67803,-117.679,"Entire home/apt",6,"$390.00",TRUE,2,5,5,5,5,5,5,5,TRUE
"31681",564472088882796480,"Newport Beach",33.61878,-117.93592,"Entire home/apt",5,"$549.00",TRUE,8,4.75,4.88,4.88,4.88,4.88,4.88,4.63,TRUE
"31682",573999364631564160,"Malibu",34.03879,-118.59262,"Entire home/apt",8,"$2,342.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"31683",564488077367360000,"Newport Beach",33.623676,-117.944099,"Entire home/apt",4,"$562.00",TRUE,2,5,5,5,5,5,5,5,TRUE
"31684",574040020476772992,"Garden Grove",33.78521,-117.92381,"Entire home/apt",4,"$79.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31685",574041343743767552,"Marina del Rey",33.97551,-118.45425,"Entire home/apt",2,"$385.00",TRUE,3,5,5,5,5,5,5,5,FALSE
"31686",578180003189996160,"Lake Forest",33.669,-117.68525,"Entire home/apt",10,"$507.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31687",578235626089625856,"Yorba Linda",33.90158,-117.83692,"Private room",2,"$120.00",TRUE,1,3,1,2,3,4,5,2,TRUE
"31688",579991492261442432,"Tustin",33.73866,-117.8361,"Entire home/apt",10,"$199.00",TRUE,10,5,4.9,5,4.9,5,4.8,4.8,TRUE
"31689",574141856647896256,"Tustin",33.74723,-117.81892,"Entire home/apt",4,"$180.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31690",574197433640809280,"Anaheim",33.8007286807695,-117.887830026007,"Entire home/apt",6,"$344.00",TRUE,8,4.88,5,5,4.88,5,5,5,FALSE
"31691",580108013184007552,"Mission Viejo",33.5603,-117.65548,"Private room",1,"$55.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"31692",574279799651329152,"Costa Mesa",33.64394,-117.92504,"Entire home/apt",6,"$460.00",TRUE,5,5,4.8,5,5,5,4.8,5,FALSE
"31693",578325902297710464,"Westminster",33.73304,-117.9876,"Private room",2,"$109.00",TRUE,1,2,1,3,5,5,3,1,FALSE
"31694",580290951713545344,"Santa Ana",33.7545,-117.86937,"Entire home/apt",5,"$178.00",TRUE,7,4.86,5,5,5,5,4.43,4.71,TRUE
"31695",574483598774462080,"Anaheim",33.8519,-117.85997,"Entire home/apt",6,"$320.00",TRUE,6,4.17,4,3.83,4,4,4.17,4,FALSE
"31696",580291018930991488,"Santa Ana",33.75524,-117.86898,"Entire home/apt",6,"$228.00",TRUE,8,5,5,5,5,5,4.88,5,TRUE
"31697",580342819585234688,"Santa Ana",33.75525,-117.87116,"Entire home/apt",6,"$206.00",TRUE,12,4.92,5,5,5,5,4.67,4.75,TRUE
"31698",578359369415675392,"San Juan Capistrano",33.50126,-117.66502,"Entire home/apt",4,"$695.00",TRUE,1,5,5,5,5,5,5,5,TRUE
"31699",580430998164020608,"Anaheim",33.81337,-117.96227,"Entire home/apt",16,"$597.00",TRUE,4,4.25,4.75,4.25,5,5,5,4,TRUE
"31700",578366525900595200,"Irvine",33.70159,-117.80161,"Entire home/apt",8,"$300.00",TRUE,10,4.6,4.8,4.7,4.9,5,4.9,4.4,TRUE
"31701",578556640459986560,"Midway City",33.74744,-117.98263,"Entire home/apt",16,"$424.00",TRUE,5,4.6,5,4.6,5,5,4.6,4.6,FALSE
"31702",574683045203663744,"Orange",33.78067,-117.849,"Entire home/apt",5,"$235.00",TRUE,8,4.88,4.75,4.88,5,5,5,4.88,TRUE
"31703",574736337271566080,"Mission Viejo",33.6544215374434,-117.631500958359,"Entire home/apt",4,"$176.00",TRUE,8,4.5,5,4.13,4.88,5,5,4.88,FALSE
"31704",574828438149979712,"Huntington Beach",33.66035,-117.99549,"Entire home/apt",4,"$185.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31705",580596121793718016,"Santa Ana",33.7519053278808,-117.86703435097,"Entire home/apt",5,"$166.00",TRUE,20,4.95,4.85,4.9,4.85,4.9,4.8,4.8,TRUE
"31706",578875599471156352,"Tustin",33.73997,-117.82687,"Private room",2,"$96.00",TRUE,10,4.5,4.7,4.6,4.8,4.7,4.9,4.7,FALSE
"31707",574836377793519040,"Cypress",33.82735,-118.02665,"Entire home/apt",6,"$443.00",TRUE,2,5,5,5,5,5,5,5,TRUE
"31708",574904257705499648,"Santa Ana",33.75566,-117.86904,"Entire home/apt",5,"$190.00",TRUE,6,5,5,5,5,5,5,4.83,TRUE
"31709",574911297074544064,"Marina del Rey",33.97531,-118.45684,"Entire home/apt",4,"$336.00",TRUE,7,4.57,4.57,4.43,4.43,4.86,4.86,4.57,TRUE
"31710",575390083779796224,"Anaheim",33.8059,-117.90664,"Private room",4,"$188.00",TRUE,2,5,5,5,5,5,5,5,TRUE
"31711",575398736062323776,"Fullerton",33.87255,-117.92195,"Entire home/apt",4,"$102.00",TRUE,7,5,4.86,5,4.86,5,5,4.86,TRUE
"31712",575399212124163136,"Anaheim",33.80543,-117.90651,"Private room",4,"$209.00",TRUE,1,4,4,4,5,5,5,4,TRUE
"31713",581076242026488448,"Santa Ana",33.75463,-117.87111,"Entire home/apt",4,"$127.00",TRUE,13,4.77,4.77,5,4.77,4.85,4.69,4.77,FALSE
"31714",581088017358059520,"Marina del Rey",33.9754985311109,-118.456373499544,"Entire home/apt",2,"$528.00",TRUE,1,5,5,5,5,5,5,5,TRUE
"31715",586952718826349056,"Newport Beach",33.592583,-117.863289,"Entire home/apt",4,"$295.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31716",578901254088878080,"Tustin",33.69802,-117.82774,"Entire home/apt",4,"$171.00",TRUE,3,3.33,3.33,3,3,3.33,4.33,3.67,TRUE
"31717",581156423753468800,"Huntington Beach",33.64407,-117.96258,"Private room",2,"$71.00",TRUE,4,4.5,4.25,4.5,5,4.75,5,4.5,FALSE
"31718",578918901989977728,"San Juan Capistrano",33.52263,-117.65989,"Private room",1,"$140.00",TRUE,4,5,5,5,5,5,4.75,5,TRUE
"31719",578924376265825664,"Brea",33.932236,-117.862671,"Entire home/apt",2,"$119.00",TRUE,10,4.9,4.8,4.9,5,4.7,4.8,4.9,FALSE
"31720",581214430399501824,"Huntington Beach",33.73188,-117.98922,"Entire home/apt",3,"$150.00",TRUE,1,5,5,5,5,5,5,4,FALSE
"31721",578956920183466368,"Garden Grove",33.78316,-117.92905,"Entire home/apt",11,"$300.00",TRUE,3,3.67,3.67,3.33,4.67,4.33,4.67,4,TRUE
"31722",578981306818564352,"Fountain Valley",33.73096,-117.94531,"Entire home/apt",13,"$247.00",TRUE,8,4.75,5,4.5,5,5,4.88,5,TRUE
"31723",579054150802011776,"Tustin",33.70036,-117.81675,"Entire home/apt",8,"$188.00",TRUE,4,5,5,5,5,5,5,5,FALSE
"31724",587099601146885376,"Westminster",33.74663,-117.96949,"Private room",1,"$55.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31725",587174399175239552,"Buena Park",33.8533453100642,-118.03388511762,"Entire home/apt",2,"$123.00",TRUE,4,5,5,5,5,5,5,5,FALSE
"31726",587220739155257856,"Santa Ana",33.75379,-117.86971,"Entire home/apt",5,"$173.00",TRUE,8,4.88,4.88,4.88,5,5,4.63,4.63,TRUE
"31727",587257106319680256,"Santa Ana",33.75558,-117.86921,"Entire home/apt",5,"$153.00",TRUE,8,4.88,5,5,5,5,4.75,4.5,TRUE
"31728",587553055293850752,"Santa Ana",33.75256,-117.87068,"Entire home/apt",5,"$167.00",TRUE,3,5,5,5,5,5,5,5,TRUE
"31729",587582654830586624,"Santa Ana",33.72619,-117.8889,"Entire home/apt",4,"$128.00",TRUE,9,5,5,5,4.78,5,4.89,4.78,FALSE
"31730",587722320972569088,"Huntington Beach",33.6454107721323,-117.954409821339,"Entire home/apt",6,"$249.00",TRUE,2,5,4.5,4.5,5,5,5,5,FALSE
"31731",579172721301575808,"North Tustin",33.757023,-117.806999,"Entire home/apt",9,"$986.00",TRUE,6,5,5,5,5,5,5,4.67,FALSE
"31732",579248261629746944,"Costa Mesa",33.66222,-117.89913,"Entire home/apt",4,"$196.00",TRUE,5,5,4.6,4.8,5,5,5,5,TRUE
"31733",579251061237654144,"Laguna Niguel",33.52703,-117.70195,"Entire home/apt",3,"$359.00",TRUE,1,5,4,5,5,5,5,5,FALSE
"31734",579254272938654976,"Huntington Beach",33.66721,-118.00192,"Entire home/apt",11,"$749.00",TRUE,3,3.67,3.67,4,4.33,4.67,5,3.67,FALSE
"31735",581349025392886784,"Aliso Viejo",33.5829919602075,-117.73566821533,"Entire home/apt",3,"$162.00",TRUE,6,4.67,4.67,4.83,4.83,4.83,4.17,4.5,FALSE
"31736",579589370617670656,"Anaheim",33.79858,-117.8915,"Entire home/apt",6,"$428.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"31737",579754065999801728,"Newport Beach",33.599037,-117.81498,"Entire home/apt",9,"$1,429.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31738",579754308392757888,"Garden Grove",33.794367393125,-117.919749929179,"Entire home/apt",6,"$216.00",TRUE,22,4.86,4.91,4.77,5,4.95,4.82,4.86,TRUE
"31739",581349373048471808,"North Tustin",33.77972,-117.80039,"Entire home/apt",3,"$188.00",TRUE,19,5,5,5,4.89,5,5,5,TRUE
"31740",587873423801497600,"Santa Ana",33.747425885474,-117.865542657544,"Entire home/apt",4,"$176.00",TRUE,4,5,5,5,5,5,5,5,FALSE
"31741",587995574072058240,"Anaheim",33.8176222084063,-117.890450782636,"Private room",2,"$61.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"31742",579775126364028416,"Anaheim",33.79816,-117.89075,"Entire home/apt",6,"$296.00",TRUE,2,4,4,3.5,3.5,4.5,5,4,TRUE
"31743",579833380368395264,"Santa Ana",33.7729,-117.86832,"Entire home/apt",9,"$561.00",TRUE,13,4.92,4.92,4.92,5,5,4.92,4.92,FALSE
"31744",579847930244613888,"Garden Grove",33.78477,-117.91976,"Entire home/apt",8,"$252.00",TRUE,1,4,2,3,3,5,5,3,FALSE
"31745",592773503290249088,"Malibu",34.0383313722714,-118.667150971344,"Entire home/apt",4,"$450.00",TRUE,1,5,5,5,5,5,5,5,TRUE
"31746",588303174860982656,"Anaheim",33.8121266355726,-117.961321111089,"Entire home/apt",4,"$146.00",TRUE,2,3.5,4.5,5,3,5,4,4,TRUE
"31747",592785609265881216,"Santa Ana",33.72222,-117.88754,"Entire home/apt",9,"$292.00",TRUE,15,5,5,4.93,5,5,5,5,FALSE
"31748",581555272307469312,"Anaheim",33.8059338786801,-117.932601335815,"Private room",2,"$81.00",TRUE,6,4.83,4.83,5,4.83,4.67,4.67,4.83,FALSE
"31749",588333972909456128,"Anaheim",33.85453,-117.84155,"Entire home/apt",6,"$320.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31750",588373094146833664,"Anaheim",33.8100623666625,-117.962337916134,"Entire home/apt",4,"$124.00",TRUE,1,4,5,5,3,4,5,3,TRUE
"31751",588426138539950720,"Fountain Valley",33.7008,-117.96315,"Entire home/apt",10,"$622.00",TRUE,9,5,5,4.89,5,5,5,5,TRUE
"31752",581919365080108160,"Garden Grove",33.77071,-117.93924,"Private room",2,"$62.00",TRUE,1,5,5,3,5,5,5,5,FALSE
"31753",593289552545952000,"Newport Beach",33.6085,-117.92652,"Entire home/apt",4,"$340.00",TRUE,7,4.86,5,4.86,5,5,4.86,5,FALSE
"31754",588441163511766272,"Fountain Valley",33.7042501727157,-117.94741328276,"Entire home/apt",8,"$475.00",TRUE,3,5,5,5,5,5,5,4.67,TRUE
"31755",582263204459721088,"Garden Grove",33.7887330740641,-117.914706943126,"Entire home/apt",12,"$577.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31756",593398773998005760,"Santa Ana",33.75578,-117.8706,"Entire home/apt",6,"$179.00",TRUE,5,4.8,4.6,4.8,5,5,4.4,4.8,TRUE
"31757",582606623672318080,"Angeles Crest",34.36439,-117.63505,"Private room",2,"$78.00",TRUE,5,5,5,4.8,5,5,5,4.6,FALSE
"31758",582656418608936704,"Newport Beach",33.625988,-117.948135,"Private room",5,"$249.00",TRUE,2,5,5,5,5,5,5,5,TRUE
"31759",588584536925589248,"Garden Grove",33.78227,-117.98138,"Entire home/apt",6,"$213.00",TRUE,5,5,5,5,5,5,5,5,FALSE
"31760",593514714186653824,"Newport Beach",33.6045292539673,-117.876292761142,"Entire home/apt",6,"$520.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31761",582670766541314944,"Santa Ana",33.77738,-117.86878,"Entire home/apt",4,"$176.00",TRUE,9,5,5,5,5,5,5,5,FALSE
"31762",582672596220916224,"Newport Beach",33.616802,-117.935371,"Entire home/apt",2,"$325.00",TRUE,3,5,5,5,5,5,5,5,TRUE
"31763",582700604161263872,"Garden Grove",33.79528,-117.92116,"Entire home/apt",4,"$148.00",TRUE,17,4.88,4.94,5,4.94,5,4.71,4.88,TRUE
"31764",593531181382338560,"Anaheim",33.85243,-117.84252,"Entire home/apt",6,"$320.00",TRUE,5,4.8,4.6,4.4,5,4.8,4.8,4.6,FALSE
"31765",588674252622153216,"Fullerton",33.8970431356831,-117.946953429507,"Private room",2,"$120.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"31766",593743771506905344,"Tustin",33.74024,-117.81022,"Entire home/apt",8,"$450.00",TRUE,5,5,5,5,5,5,5,5,FALSE
"31767",582709430271751168,"Newport Beach",33.61241,-117.93133,"Entire home/apt",6,"$568.00",TRUE,1,5,5,5,5,5,5,5,TRUE
"31768",593744971368370176,"Orange",33.78642,-117.89264,"Entire home/apt",3,"$150.00",TRUE,3,5,5,5,4.67,5,5,4.67,TRUE
"31769",582883792497437952,"Huntington Beach",33.66148,-118.00091,"Entire home/apt",6,"$485.00",TRUE,20,4.95,4.95,4.95,4.9,5,5,4.95,FALSE
"31770",593827322328273280,"Stanton",33.79925,-117.99562,"Entire home/apt",10,"$398.00",TRUE,7,4.86,4.86,4.86,5,5,4.71,4.86,TRUE
"31771",583186703526846720,"Santa Ana",33.75597,-117.87059,"Entire home/apt",5,"$179.00",TRUE,7,5,5,5,5,5,4.43,4.71,TRUE
"31772",589077691060714624,"Fullerton",33.88663,-117.87881,"Private room",2,"$100.00",TRUE,2,5,5,5,5,5,5,5,TRUE
"31773",593962764242258432,"Orange",33.79294,-117.88683,"Entire home/apt",6,"$278.00",TRUE,7,5,5,5,4.86,4.86,5,5,FALSE
"31774",594026098743391616,"Fountain Valley",33.7219365310234,-117.966140922235,"Entire home/apt",12,"$751.00",TRUE,3,5,5,5,5,5,4.67,5,TRUE
"31775",583262165706345728,"Garden Grove",33.77661,-117.97526,"Entire home/apt",6,"$159.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31776",583271211030486656,"Newport Beach",33.603649,-117.903603,"Entire home/apt",5,"$401.00",TRUE,10,4.9,5,4.8,4.8,5,5,4.9,TRUE
"31777",594328399007314688,"Irvine",33.67665,-117.86389,"Entire home/apt",4,"$258.00",TRUE,3,4.33,4.33,4,4,5,5,4.33,TRUE
"31778",583360613181733504,"Anaheim",33.79645,-117.92035,"Entire home/apt",4,"$147.00",TRUE,18,4.89,4.78,4.89,4.94,5,4.83,4.89,TRUE
"31779",583362609960729728,"Anaheim",33.79636,-117.92158,"Entire home/apt",6,"$222.00",TRUE,15,4.67,4.8,4.8,5,5,4.53,4.73,TRUE
"31780",583409894450625536,"Aliso Viejo",33.59952,-117.74525,"Private room",3,"$119.00",TRUE,4,3.75,4.5,4.25,4.75,4.25,4,3.75,FALSE
"31781",583539142362460800,"Fountain Valley",33.70866,-117.9783,"Private room",2,"$89.00",TRUE,17,5,5,5,5,5,4.82,5,TRUE
"31782",594337815720826624,"Huntington Beach",33.6868,-117.98021,"Entire home/apt",4,"$306.00",TRUE,2,5,5,5,5,5,5,5,TRUE
"31783",594429696364781568,"Costa Mesa",33.68823,-117.89823,"Entire home/apt",3,"$288.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"31784",589172670301990912,"Laguna Hills",33.59993,-117.68744,"Entire home/apt",12,"$755.00",TRUE,5,5,5,5,5,5,5,5,TRUE
"31785",589203381591699200,"Newport Beach",33.61943,-117.9359,"Entire home/apt",4,"$598.00",TRUE,5,4.8,5,5,5,4.8,5,4.8,TRUE
"31786",584100729489730048,"Santa Ana",33.75847,-117.87861,"Shared room",1,"$28.00",TRUE,1,5,5,3,5,3,5,5,FALSE
"31787",594477204367936256,"Garden Grove",33.7756550579747,-117.972186692301,"Private room",1,"$72.00",TRUE,3,5,5,5,5,5,5,5,FALSE
"31788",584106251853421824,"Santa Ana",33.75958,-117.87708,"Shared room",1,"$21.00",TRUE,4,5,5,5,5,5,5,5,FALSE
"31789",584145744694082816,"Fullerton",33.87455,-117.91017,"Entire home/apt",8,"$362.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"31790",594492516805388800,"Unincorporated Santa Monica Mountains",34.05013,-118.95534,"Entire home/apt",10,"$1,524.00",TRUE,3,4,3.67,4,5,4.33,4.33,3.67,TRUE
"31791",589430578242223104,"Mission Viejo",33.59635,-117.66596,"Entire home/apt",15,"$619.00",TRUE,15,5,5,5,5,4.93,5,5,TRUE
"31792",589784665829721600,"Santa Ana",33.75511,-117.87094,"Entire home/apt",5,"$178.00",TRUE,9,5,5,5,5,5,5,5,TRUE
"31793",594758600944702848,"Irvine",33.67729,-117.86391,"Entire home/apt",2,"$175.00",TRUE,3,5,5,5,5,5,5,5,TRUE
"31794",594862149649203584,"Newport Beach",33.62891,-117.923508,"Entire home/apt",12,"$878.00",TRUE,5,5,5,5,5,5,5,5,TRUE
"31795",594947073972340224,"Marina del Rey",33.98243,-118.44387,"Entire home/apt",5,"$282.00",TRUE,2,4.5,5,5,4.5,4,4.5,4.5,TRUE
"31796",589794641152576256,"Garden Grove",33.752,-117.94337,"Entire home/apt",3,"$150.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31797",589796486632511744,"Midway City",33.750885,-117.982353,"Entire home/apt",15,"$500.00",TRUE,3,4.33,5,4.33,5,5,5,5,FALSE
"31798",589818078186125440,"Santa Ana",33.75087,-117.86812,"Entire home/apt",6,"$174.00",TRUE,8,5,5,4.88,5,5,4.88,5,TRUE
"31799",584348552374112128,"Huntington Beach",33.67354,-117.98985,"Entire home/apt",6,"$685.00",TRUE,8,4.5,4.5,5,4.75,4.63,4.5,4.38,TRUE
"31800",590197097422250880,"Mission Viejo",33.56769,-117.65566,"Private room",1,"$67.00",TRUE,1,5,5,5,5,4,5,5,FALSE
"31801",590608306023711104,"North Tustin",33.742207,-117.80291,"Private room",2,"$70.00",TRUE,1,5,5,5,5,5,5,5,TRUE
"31802",590613969017814016,"North Tustin",33.742207,-117.80291,"Private room",2,"$60.00",TRUE,1,5,5,4,5,5,5,5,TRUE
"31803",590631270971048192,"Costa Mesa",33.67534,-117.90905,"Entire home/apt",6,"$178.00",TRUE,1,5,4,4,1,4,5,4,FALSE
"31804",590844171134558848,"Newport Beach",33.60613,-117.89857,"Entire home/apt",8,"$764.00",TRUE,2,5,5,5,4.5,5,5,5,FALSE
"31805",595022660354014976,"Irvine",33.68287,-117.86144,"Entire home/apt",4,"$250.00",TRUE,6,4.5,4.67,4.83,4.33,3.5,5,4.5,FALSE
"31806",595101511704064768,"Anaheim",33.8126298908067,-117.917882000717,"Entire home/apt",14,"$349.00",TRUE,1,4,2,5,5,5,5,5,TRUE
"31807",595120383018429056,"Brea",33.9245837655165,-117.897007738046,"Entire home/apt",16,"$490.00",TRUE,6,5,5,5,5,5,5,5,TRUE
"31808",595592710427346176,"Dana Point",33.465714,-117.692993,"Entire home/apt",4,"$110.00",TRUE,1,5,5,5,5,5,5,5,TRUE
"31809",584641610593202048,"Newport Beach",33.62186,-117.93696,"Entire home/apt",6,"$244.00",TRUE,6,4.83,5,5,4.83,5,5,5,TRUE
"31810",584837919248776448,"Marina del Rey",33.97716,-118.44936,"Entire home/apt",4,"$297.00",TRUE,8,4.75,4.25,4.38,4.75,5,5,4.63,TRUE
"31811",584845586208978560,"Huntington Beach",33.664272,-117.998734,"Entire home/apt",6,"$475.00",TRUE,4,5,5,5,5,5,5,5,FALSE
"31812",595620130443144448,"Laguna Hills",33.62434,-117.73829,"Private room",2,"$71.00",TRUE,6,4.67,5,4.5,5,4.67,5,5,FALSE
"31813",591264970503338112,"Dana Point",33.465889,-117.67318,"Entire home/apt",6,"$336.00",TRUE,6,5,5,5,5,5,4.5,4.67,TRUE
"31814",591306055496669696,"Irvine",33.67978,-117.85934,"Entire home/apt",4,"$221.00",TRUE,5,5,4.8,5,5,5,5,4.8,FALSE
"31815",585038676752464256,"Santa Ana",33.76808,-117.89783,"Entire home/apt",8,"$414.00",TRUE,7,4,3.86,4,4.43,4,4.71,4.71,TRUE
"31816",591413968208046720,"Orange",33.829418,-117.838173,"Entire home/apt",8,"$417.00",TRUE,1,4,5,4,5,5,5,5,FALSE
"31817",595872996179681024,"Tustin",33.69837,-117.82555,"Entire home/apt",2,"$166.00",TRUE,5,5,5,5,5,5,5,5,FALSE
"31818",595914472004866944,"Fullerton",33.86984,-117.97171,"Entire home/apt",6,"$220.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31819",596248996055139200,"Santa Ana",33.73531,-117.87177,"Private room",3,"$118.00",TRUE,3,4.67,5,4.33,5,5,4.67,4.67,TRUE
"31820",596398311257389440,"Los Alamitos",33.8019736125279,-118.045521662694,"Entire home/apt",16,"$371.00",TRUE,7,4.86,4.86,4.43,5,5,4.86,4.71,FALSE
"31821",596424974459027200,"Stanton",33.78309,-117.99161,"Entire home/apt",8,"$309.00",TRUE,1,4,5,3,5,5,5,5,TRUE
"31822",596448047250592640,"Venice",33.96548,-118.45563,"Entire home/apt",2,"$125.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31823",592068747429244928,"Santa Ana",33.6972,-117.90089,"Entire home/apt",6,"$200.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"31824",592093667836393856,"Yorba Linda",33.8658883488133,-117.781010314831,"Private room",1,"$63.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31825",592147020467733248,"Anaheim",33.79523,-117.88854,"Entire home/apt",3,"$150.00",TRUE,2,5,5,5,5,5,5,5,TRUE
"31826",585506955054484480,"Lake Forest",33.63425,-117.71142,"Entire home/apt",4,"$191.00",TRUE,7,5,5,5,4.86,5,4.71,5,TRUE
"31827",596506052269678464,"Santa Ana",33.75336,-117.91935,"Private room",4,"$95.00",TRUE,6,4,3.83,4,4,4.17,4.33,3.83,FALSE
"31828",596506918229735552,"Santa Ana",33.75275,-117.91966,"Private room",2,"$78.00",TRUE,2,4.5,4.5,4.5,4.5,4.5,4.5,4.5,FALSE
"31829",596524586915441024,"Santa Ana",33.74685,-117.886,"Shared room",1,"$21.00",TRUE,1,5,4,4,5,4,5,5,FALSE
"31830",596538696246037760,"Santa Ana",33.74659,-117.88436,"Shared room",1,"$21.00",TRUE,1,5,5,4,5,4,5,5,FALSE
"31831",585556114209333376,"Santa Ana",33.77708,-117.885,"Entire home/apt",5,"$188.00",TRUE,7,4.86,4.71,4.86,4.57,4.86,5,4.86,TRUE
"31832",596541657114899840,"Santa Ana",33.74648,-117.88619,"Shared room",1,"$21.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31833",592179852585967488,"Santa Ana",33.7045322543414,-117.889151541054,"Entire home/apt",2,"$154.00",TRUE,9,5,5,5,5,5,5,4.89,TRUE
"31834",585596603548831360,"Newport Beach",33.61883,-117.93712,"Entire home/apt",8,"$755.00",TRUE,4,4.75,5,4.5,5,5,5,4,TRUE
"31835",585672976780203904,"Santa Ana",33.75572,-117.8712,"Entire home/apt",2,"$116.00",TRUE,9,4.56,4.78,4.89,4.78,4.89,4.56,4.56,TRUE
"31836",592225935887502592,"Anaheim",33.79579,-117.88693,"Entire home/apt",3,"$175.00",TRUE,2,5,5,5,4.5,5,5,5,TRUE
"31837",592243436714367488,"Midway City",33.74801,-117.98242,"Entire home/apt",15,"$623.00",TRUE,6,4.5,4.67,4.67,4.83,4.83,4.5,4.67,FALSE
"31838",596543344597369600,"Santa Ana",33.74484,-117.88442,"Shared room",1,"$21.00",TRUE,3,4,4.67,4,4.33,3.67,4.67,4.67,FALSE
"31839",596577999522221696,"Santa Ana",33.74565,-117.88655,"Shared room",1,"$27.00",TRUE,2,3.5,5,5,3,2,3,5,FALSE
"31840",585707589791185280,"Irvine",33.68514,-117.83141,"Entire home/apt",6,"$210.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31841",596633172708684928,"Santa Ana",33.7453,-117.88465,"Shared room",1,"$27.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"31842",596642152742261504,"Santa Ana",33.74617,-117.88439,"Shared room",1,"$27.00",TRUE,3,3.67,4,4,5,5,3.33,3.33,FALSE
"31843",597002101505515520,"Huntington Beach",33.71727,-117.97977,"Entire home/apt",7,"$243.00",TRUE,14,4.79,4.64,4.86,5,5,4.71,4.5,FALSE
"31844",585724924946919168,"Aliso Viejo",33.58486,-117.73601,"Private room",2,"$75.00",TRUE,1,5,5,5,5,5,5,5,TRUE
"31845",597206919132801792,"Santa Ana",33.75252,-117.86688,"Entire home/apt",4,"$159.00",TRUE,7,5,5,5,5,5,4.86,4.86,TRUE
"31846",592654993212565376,"Aliso Viejo",33.59466,-117.73628,"Private room",3,"$101.00",TRUE,5,5,4.8,5,5,5,4.8,4.6,FALSE
"31847",592676709688110592,"Santa Ana",33.75548,-117.86896,"Entire home/apt",6,"$169.00",TRUE,9,5,4.89,5,4.89,5,4.78,4.89,TRUE
"31848",592684643838683392,"Midway City",33.74706,-117.98197,"Entire home/apt",8,"$173.00",TRUE,11,4.91,5,4.91,5,5,4.91,5,FALSE
"31849",592704003725062400,"Orange",33.79111,-117.88139,"Entire home/apt",4,"$162.00",TRUE,15,4.93,5,5,4.87,5,4.87,4.93,FALSE
"31850",597216820412558592,"Costa Mesa",33.6340513354835,-117.913108024736,"Private room",1,"$84.00",TRUE,5,5,4.8,5,5,5,5,5,TRUE
"31851",597337847393350400,"Santa Ana",33.75981,-117.90542,"Entire home/apt",12,"$327.00",TRUE,9,4.78,4.89,4.89,5,5,4.89,5,TRUE
"31852",5.86242322479e+17,"Newport Beach",33.6059,-117.88951,"Entire home/apt",6,"$768.00",TRUE,3,5,5,5,5,5,5,5,FALSE
